ref,genre
Deuteronomy 7:24,prose
Deuteronomy 7:25,prose
Deuteronomy 7:26,prose
Deuteronomy 8:1,prose
Deuteronomy 8:2,prose
Deuteronomy 8:3,prose
Deuteronomy 8:4,prose
Deuteronomy 8:5,prose
Deuteronomy 8:6,prose
Deuteronomy 8:7,prose
Deuteronomy 8:8,prose
Deuteronomy 8:9,prose
Deuteronomy 8:10,prose
Deuteronomy 8:11,prose
Deuteronomy 8:12,prose
Deuteronomy 8:13,prose
Deuteronomy 8:14,prose
Deuteronomy 8:15,prose
Deuteronomy 8:16,prose
Deuteronomy 8:17,prose
Deuteronomy 8:18,prose
Deuteronomy 8:19,prose
Deuteronomy 8:20,prose
Deuteronomy 9:1,prose
Deuteronomy 9:2,prose
Deuteronomy 9:3,prose
Deuteronomy 9:4,prose
Deuteronomy 9:5,prose
Deuteronomy 9:6,prose
Deuteronomy 9:7,prose
Deuteronomy 9:8,prose
Deuteronomy 9:9,prose
Deuteronomy 9:10,prose
Deuteronomy 9:11,prose
Deuteronomy 9:12,prose
Deuteronomy 9:13,prose
Deuteronomy 9:14,prose
Deuteronomy 9:15,prose
Deuteronomy 9:16,prose
Deuteronomy 9:17,prose
Deuteronomy 9:18,prose
Deuteronomy 9:19,prose
Deuteronomy 9:20,prose
Deuteronomy 9:21,prose
Deuteronomy 9:22,prose
Deuteronomy 9:23,prose
Deuteronomy 9:24,prose
Deuteronomy 9:25,prose
Deuteronomy 9:26,prose
Deuteronomy 9:27,prose
Deuteronomy 9:28,prose
Deuteronomy 9:29,prose
Deuteronomy 10:1,prose
Deuteronomy 10:2,prose
Deuteronomy 10:3,prose
Deuteronomy 10:4,prose
Deuteronomy 10:5,prose
Deuteronomy 10:6,prose
Deuteronomy 10:7,prose
Deuteronomy 10:8,prose
Deuteronomy 10:9,prose
Deuteronomy 10:10,prose
Deuteronomy 10:11,prose
Deuteronomy 10:12,prose
Deuteronomy 10:13,prose
Deuteronomy 10:14,prose
Deuteronomy 10:15,prose
Deuteronomy 10:16,prose
Deuteronomy 10:17,prose
Deuteronomy 10:18,prose
Deuteronomy 10:19,prose
Deuteronomy 10:20,prose
Deuteronomy 10:21,prose
Deuteronomy 10:22,prose
Deuteronomy 11:1,prose
Deuteronomy 11:2,prose
Deuteronomy 11:3,prose
Deuteronomy 11:4,prose
Deuteronomy 11:5,prose
Deuteronomy 11:6,prose
Deuteronomy 11:7,prose
Deuteronomy 11:8,prose
Deuteronomy 11:9,prose
Deuteronomy 11:10,prose
Deuteronomy 11:11,prose
Deuteronomy 11:12,prose
Deuteronomy 11:13,prose
Deuteronomy 11:14,prose
Deuteronomy 11:15,prose
Deuteronomy 11:16,prose
Deuteronomy 11:17,prose
Deuteronomy 11:18,prose
Deuteronomy 11:19,prose
Deuteronomy 11:20,prose
Deuteronomy 11:21,prose
Deuteronomy 11:22,prose
Deuteronomy 11:23,prose
Deuteronomy 11:24,prose
Deuteronomy 11:25,prose
Deuteronomy 11:26,prose
Deuteronomy 11:27,prose
Deuteronomy 11:28,prose
Deuteronomy 11:29,prose
Deuteronomy 11:30,prose
Deuteronomy 11:31,prose
Deuteronomy 11:32,prose
Deuteronomy 12:1,instruction
Deuteronomy 12:2,instruction
Deuteronomy 12:3,instruction
Deuteronomy 12:4,instruction
Deuteronomy 12:5,instruction
Deuteronomy 12:6,instruction
Deuteronomy 12:7,instruction
Deuteronomy 12:8,instruction
Deuteronomy 12:9,instruction
Deuteronomy 12:10,instruction
Deuteronomy 12:11,instruction
Deuteronomy 12:12,instruction
Deuteronomy 12:13,instruction
Deuteronomy 12:14,instruction
Deuteronomy 12:15,instruction
Deuteronomy 12:16,instruction
Deuteronomy 12:17,instruction
Deuteronomy 12:18,instruction
Deuteronomy 12:19,instruction
Deuteronomy 12:20,instruction
Deuteronomy 12:21,instruction
Deuteronomy 12:22,instruction
Deuteronomy 12:23,instruction
Deuteronomy 12:24,instruction
Deuteronomy 12:25,instruction
Deuteronomy 12:26,instruction
Deuteronomy 12:27,instruction
Deuteronomy 12:28,instruction
Deuteronomy 12:29,instruction
Deuteronomy 12:30,instruction
Deuteronomy 12:31,instruction
Deuteronomy 13:1,instruction
Deuteronomy 13:2,instruction
Deuteronomy 13:3,instruction
Deuteronomy 13:4,instruction
Deuteronomy 13:5,instruction
Deuteronomy 13:6,instruction
Deuteronomy 13:7,instruction
Deuteronomy 13:8,instruction
Deuteronomy 13:9,instruction
Deuteronomy 13:10,instruction
Deuteronomy 13:11,instruction
Deuteronomy 13:12,instruction
Deuteronomy 13:13,instruction
Deuteronomy 13:14,instruction
Deuteronomy 13:15,instruction
Deuteronomy 13:16,instruction
Deuteronomy 13:17,instruction
Deuteronomy 13:18,instruction
Deuteronomy 13:19,instruction
Deuteronomy 14:1,instruction
Deuteronomy 14:2,instruction
Deuteronomy 14:3,instruction
Deuteronomy 14:4,instruction
Deuteronomy 14:5,instruction
Deuteronomy 14:6,instruction
Deuteronomy 14:7,instruction
Deuteronomy 14:8,instruction
Deuteronomy 14:9,instruction
Deuteronomy 14:10,instruction
Deuteronomy 14:11,instruction
Deuteronomy 14:12,instruction
Deuteronomy 14:13,instruction
Deuteronomy 14:14,instruction
Deuteronomy 14:15,instruction
Deuteronomy 14:16,instruction
Deuteronomy 14:17,instruction
Deuteronomy 14:18,instruction
Deuteronomy 14:19,instruction
Deuteronomy 14:20,instruction
Deuteronomy 14:21,instruction
Deuteronomy 14:22,instruction
Deuteronomy 14:23,instruction
Deuteronomy 14:24,instruction
Deuteronomy 14:25,instruction
Deuteronomy 14:26,instruction
Deuteronomy 14:27,instruction
Deuteronomy 14:28,instruction
Deuteronomy 14:29,instruction
Deuteronomy 15:1,instruction
Deuteronomy 15:2,instruction
Deuteronomy 15:3,instruction
Deuteronomy 15:4,instruction
Deuteronomy 15:5,instruction
Deuteronomy 15:6,instruction
Deuteronomy 15:7,instruction
Deuteronomy 15:8,instruction
Deuteronomy 15:9,instruction
Deuteronomy 15:10,instruction
Deuteronomy 15:11,instruction
Deuteronomy 15:12,instruction
Deuteronomy 15:13,instruction
Deuteronomy 15:14,instruction
Deuteronomy 15:15,instruction
Deuteronomy 15:16,instruction
Deuteronomy 15:17,instruction
Deuteronomy 15:18,instruction
Deuteronomy 15:19,instruction
Deuteronomy 15:20,instruction
Deuteronomy 15:21,instruction
Deuteronomy 15:22,instruction
Deuteronomy 15:23,instruction
Deuteronomy 16:1,instruction
Deuteronomy 16:2,instruction
Deuteronomy 16:3,instruction
Deuteronomy 16:4,instruction
Deuteronomy 16:5,instruction
Deuteronomy 16:6,instruction
Deuteronomy 16:7,instruction
Deuteronomy 16:8,instruction
Deuteronomy 16:9,instruction
Deuteronomy 16:10,instruction
Deuteronomy 16:11,instruction
Deuteronomy 16:12,instruction
Deuteronomy 16:13,instruction
Deuteronomy 16:14,instruction
Deuteronomy 16:15,instruction
Deuteronomy 16:16,instruction
Deuteronomy 16:17,instruction
Deuteronomy 16:18,instruction
Deuteronomy 16:19,instruction
Deuteronomy 16:20,instruction
Deuteronomy 16:21,instruction
Deuteronomy 16:22,instruction
Deuteronomy 17:1,instruction
Deuteronomy 17:2,instruction
Deuteronomy 17:3,instruction
Deuteronomy 17:4,instruction
Deuteronomy 17:5,instruction
Deuteronomy 17:6,instruction
Deuteronomy 17:7,instruction
Deuteronomy 17:8,instruction
Deuteronomy 17:9,instruction
Deuteronomy 17:10,instruction
Deuteronomy 17:11,instruction
Deuteronomy 17:12,instruction
Deuteronomy 17:13,instruction
Deuteronomy 17:14,instruction
Deuteronomy 17:15,instruction
Deuteronomy 17:16,instruction
Deuteronomy 17:17,instruction
Deuteronomy 17:18,instruction
Deuteronomy 17:19,instruction
Deuteronomy 17:20,instruction
Deuteronomy 18:1,instruction
Deuteronomy 18:2,instruction
Deuteronomy 18:3,instruction
Deuteronomy 18:4,instruction
Deuteronomy 18:5,instruction
Deuteronomy 18:6,instruction
Deuteronomy 18:7,instruction
Deuteronomy 18:8,instruction
Deuteronomy 18:9,instruction
Deuteronomy 18:10,instruction
Deuteronomy 18:11,instruction
Deuteronomy 18:12,instruction
Deuteronomy 18:13,instruction
Deuteronomy 18:14,instruction
Deuteronomy 18:15,instruction
Deuteronomy 18:16,instruction
Deuteronomy 18:17,instruction
Deuteronomy 18:18,instruction
Deuteronomy 18:19,instruction
Deuteronomy 18:20,instruction
Deuteronomy 18:21,instruction
Deuteronomy 18:22,instruction
Deuteronomy 19:1,instruction
Deuteronomy 19:2,instruction
Deuteronomy 19:3,instruction
Deuteronomy 19:4,instruction
Deuteronomy 19:5,instruction
Deuteronomy 19:6,instruction
Deuteronomy 19:7,instruction
Deuteronomy 19:8,instruction
Deuteronomy 19:9,instruction
Deuteronomy 19:10,instruction
Deuteronomy 19:11,instruction
Deuteronomy 19:12,instruction
Deuteronomy 19:13,instruction
Deuteronomy 19:14,instruction
Deuteronomy 19:15,instruction
Deuteronomy 19:16,instruction
Deuteronomy 19:17,instruction
Deuteronomy 19:18,instruction
Deuteronomy 19:19,instruction
Deuteronomy 19:20,instruction
Deuteronomy 19:21,instruction
Deuteronomy 20:1,instruction
Deuteronomy 20:2,instruction
Deuteronomy 20:3,instruction
Deuteronomy 20:4,instruction
Deuteronomy 20:5,instruction
Deuteronomy 20:6,instruction
Deuteronomy 20:7,instruction
Deuteronomy 20:8,instruction
Deuteronomy 20:9,instruction
Deuteronomy 20:10,instruction
Deuteronomy 20:11,instruction
Deuteronomy 20:12,instruction
Deuteronomy 20:13,instruction
Deuteronomy 20:14,instruction
Deuteronomy 20:15,instruction
Deuteronomy 20:16,instruction
Deuteronomy 20:17,instruction
Deuteronomy 20:18,instruction
Deuteronomy 20:19,instruction
Deuteronomy 20:20,instruction
Deuteronomy 21:1,instruction
Deuteronomy 21:2,instruction
Deuteronomy 21:3,instruction
Deuteronomy 21:4,instruction
Deuteronomy 21:5,instruction
Deuteronomy 21:6,instruction
Deuteronomy 21:7,instruction
Deuteronomy 21:8,instruction
Deuteronomy 21:9,instruction
Deuteronomy 21:10,instruction
Deuteronomy 21:11,instruction
Deuteronomy 21:12,instruction
Deuteronomy 21:13,instruction
Deuteronomy 21:14,instruction
Deuteronomy 21:15,instruction
Deuteronomy 21:16,instruction
Deuteronomy 21:17,instruction
Deuteronomy 21:18,instruction
Deuteronomy 21:19,instruction
Deuteronomy 21:20,instruction
Deuteronomy 21:21,instruction
Deuteronomy 21:22,instruction
Deuteronomy 21:23,instruction
Deuteronomy 22:1,instruction
Deuteronomy 22:2,instruction
Deuteronomy 22:3,instruction
Deuteronomy 22:4,instruction
Deuteronomy 22:5,instruction
Deuteronomy 22:6,instruction
Deuteronomy 22:7,instruction
Deuteronomy 22:8,instruction
Deuteronomy 22:9,instruction
Deuteronomy 22:10,instruction
Deuteronomy 22:11,instruction
Deuteronomy 22:12,instruction
Deuteronomy 22:13,instruction
Deuteronomy 22:14,instruction
Deuteronomy 22:15,instruction
Deuteronomy 22:16,instruction
Deuteronomy 22:17,instruction
Deuteronomy 22:18,instruction
Deuteronomy 22:19,instruction
Deuteronomy 22:20,instruction
Deuteronomy 22:21,instruction
Deuteronomy 22:22,instruction
Deuteronomy 22:23,instruction
Deuteronomy 22:24,instruction
Deuteronomy 22:25,instruction
Deuteronomy 22:26,instruction
Deuteronomy 22:27,instruction
Deuteronomy 22:28,instruction
Deuteronomy 22:29,instruction
Deuteronomy 23:1,instruction
Deuteronomy 23:2,instruction
Deuteronomy 23:3,instruction
Deuteronomy 23:4,instruction
Deuteronomy 23:5,instruction
Deuteronomy 23:6,instruction
Deuteronomy 23:7,instruction
Deuteronomy 23:8,instruction
Deuteronomy 23:9,instruction
Deuteronomy 23:10,instruction
Deuteronomy 23:11,instruction
Deuteronomy 23:12,instruction
Deuteronomy 23:13,instruction
Deuteronomy 23:14,instruction
Deuteronomy 23:15,instruction
Deuteronomy 23:16,instruction
Deuteronomy 23:17,instruction
Deuteronomy 23:18,instruction
Deuteronomy 23:19,instruction
Deuteronomy 23:20,instruction
Deuteronomy 23:21,instruction
Deuteronomy 23:22,instruction
Deuteronomy 23:23,instruction
Deuteronomy 23:24,instruction
Deuteronomy 23:25,instruction
Deuteronomy 23:26,instruction
Deuteronomy 24:1,instruction
Deuteronomy 24:2,instruction
Deuteronomy 24:3,instruction
Deuteronomy 24:4,instruction
Deuteronomy 24:5,instruction
Deuteronomy 24:6,instruction
Deuteronomy 24:7,instruction
Deuteronomy 24:8,instruction
Deuteronomy 24:9,instruction
Deuteronomy 24:10,instruction
Deuteronomy 24:11,instruction
Deuteronomy 24:12,instruction
Deuteronomy 24:13,instruction
Deuteronomy 24:14,instruction
Deuteronomy 24:15,instruction
Deuteronomy 24:16,instruction
Deuteronomy 24:17,instruction
Deuteronomy 24:18,instruction
Deuteronomy 24:19,instruction
Deuteronomy 24:20,instruction
Deuteronomy 24:21,instruction
Deuteronomy 24:22,instruction
Deuteronomy 25:1,instruction
Deuteronomy 25:2,instruction
Deuteronomy 25:3,instruction
Deuteronomy 25:4,instruction
Deuteronomy 25:5,instruction
Deuteronomy 25:6,instruction
Deuteronomy 25:7,instruction
Deuteronomy 25:8,instruction
Deuteronomy 25:9,instruction
Deuteronomy 25:10,instruction
Deuteronomy 25:11,instruction
Deuteronomy 25:12,instruction
Deuteronomy 25:13,instruction
Deuteronomy 25:14,instruction
Deuteronomy 25:15,instruction
Deuteronomy 25:16,instruction
Deuteronomy 25:17,instruction
Deuteronomy 25:18,instruction
Deuteronomy 25:19,instruction
Deuteronomy 26:1,prose
Deuteronomy 26:2,prose
Deuteronomy 26:3,prose
Deuteronomy 26:4,prose
Deuteronomy 26:5,prose
Deuteronomy 26:6,prose
Deuteronomy 26:7,prose
Deuteronomy 26:8,prose
Deuteronomy 26:9,prose
Deuteronomy 26:10,prose
Deuteronomy 26:11,prose
Deuteronomy 26:12,prose
Deuteronomy 26:13,prose
Deuteronomy 26:14,prose
Deuteronomy 26:15,prose
Deuteronomy 26:16,prose
Deuteronomy 26:17,prose
Deuteronomy 26:18,prose
Deuteronomy 26:19,prose
Deuteronomy 27:1,prose
Deuteronomy 27:2,prose
Deuteronomy 27:3,prose
Deuteronomy 27:4,prose
Deuteronomy 27:5,prose
Deuteronomy 27:6,prose
Deuteronomy 27:7,prose
Deuteronomy 27:8,prose
Deuteronomy 27:9,prose
Deuteronomy 27:10,prose
Deuteronomy 27:11,prose
Deuteronomy 27:12,prose
Deuteronomy 27:13,prose
Deuteronomy 27:14,prose
Deuteronomy 27:15,prose
Deuteronomy 27:16,prose
Deuteronomy 27:17,prose
Deuteronomy 27:18,prose
Deuteronomy 27:19,prose
Deuteronomy 27:20,prose
Deuteronomy 27:21,prose
Deuteronomy 27:22,prose
Deuteronomy 27:23,prose
Deuteronomy 27:24,prose
Deuteronomy 27:25,prose
Deuteronomy 27:26,prose
Deuteronomy 28:1,prose
Deuteronomy 28:2,prose
Deuteronomy 28:3,prose
Deuteronomy 28:4,prose
Deuteronomy 28:5,prose
Deuteronomy 28:6,prose
Deuteronomy 28:7,prose
Deuteronomy 28:8,prose
Deuteronomy 28:9,prose
Deuteronomy 28:10,prose
Deuteronomy 28:11,prose
Deuteronomy 28:12,prose
Deuteronomy 28:13,prose
Deuteronomy 28:14,prose
Deuteronomy 28:15,prose
Deuteronomy 28:16,prose
Deuteronomy 28:17,prose
Deuteronomy 28:18,prose
Deuteronomy 28:19,prose
Deuteronomy 28:20,prose
Deuteronomy 28:21,prose
Deuteronomy 28:22,prose
Deuteronomy 28:23,prose
Deuteronomy 28:24,prose
Deuteronomy 28:25,prose
Deuteronomy 28:26,prose
Deuteronomy 28:27,prose
Deuteronomy 28:28,prose
Deuteronomy 28:29,prose
Deuteronomy 28:30,prose
Deuteronomy 28:31,prose
Deuteronomy 28:32,prose
Deuteronomy 28:33,prose
Deuteronomy 28:34,prose
Deuteronomy 28:35,prose
Deuteronomy 28:36,prose
Deuteronomy 28:37,prose
Deuteronomy 28:38,prose
Deuteronomy 28:39,prose
Deuteronomy 28:40,prose
Deuteronomy 28:41,prose
Deuteronomy 28:42,prose
Deuteronomy 28:43,prose
Deuteronomy 28:44,prose
Deuteronomy 28:45,prose
Deuteronomy 28:46,prose
Deuteronomy 28:47,prose
Deuteronomy 28:48,prose
Deuteronomy 28:49,prose
Deuteronomy 28:50,prose
Deuteronomy 28:51,prose
Deuteronomy 28:52,prose
Deuteronomy 28:53,prose
Deuteronomy 28:54,prose
Deuteronomy 28:55,prose
Deuteronomy 28:56,prose
Deuteronomy 28:57,prose
Deuteronomy 28:58,prose
Deuteronomy 28:59,prose
Deuteronomy 28:60,prose
Deuteronomy 28:61,prose
Deuteronomy 28:62,prose
Deuteronomy 28:63,prose
Deuteronomy 28:64,prose
Deuteronomy 28:65,prose
Deuteronomy 28:66,prose
Deuteronomy 28:67,prose
Deuteronomy 28:68,prose
Deuteronomy 28:69,prose
Deuteronomy 29:1,prose
Deuteronomy 29:2,prose
Deuteronomy 29:3,prose
Deuteronomy 29:4,prose
Deuteronomy 29:5,prose
Deuteronomy 29:6,prose
Deuteronomy 29:7,prose
Deuteronomy 29:8,prose
Deuteronomy 29:9,prose
Deuteronomy 29:10,prose
Deuteronomy 29:11,prose
Deuteronomy 29:12,prose
Deuteronomy 29:13,prose
Deuteronomy 29:14,prose
Deuteronomy 29:15,prose
Deuteronomy 29:16,prose
Deuteronomy 29:17,prose
Deuteronomy 29:18,prose
Deuteronomy 29:19,prose
Deuteronomy 29:20,prose
Deuteronomy 29:21,prose
Deuteronomy 29:22,prose
Deuteronomy 29:23,prose
Deuteronomy 29:24,prose
Deuteronomy 29:25,prose
Deuteronomy 29:26,prose
Deuteronomy 29:27,prose
Deuteronomy 29:28,prose
Deuteronomy 30:1,prose
Deuteronomy 30:2,prose
Deuteronomy 30:3,prose
Deuteronomy 30:4,prose
Deuteronomy 30:5,prose
Deuteronomy 30:6,prose
Deuteronomy 30:7,prose
Deuteronomy 30:8,prose
Deuteronomy 30:9,prose
Deuteronomy 30:10,prose
Deuteronomy 30:11,prose
Deuteronomy 30:12,prose
Deuteronomy 30:13,prose
Deuteronomy 30:14,prose
Deuteronomy 30:15,prose
Deuteronomy 30:16,prose
Deuteronomy 30:17,prose
Deuteronomy 30:18,prose
Deuteronomy 30:19,prose
Deuteronomy 30:20,prose
Deuteronomy 31:1,prose
Deuteronomy 31:2,prose
Deuteronomy 31:3,prose
Deuteronomy 31:4,prose
Deuteronomy 31:5,prose
Deuteronomy 31:6,prose
Deuteronomy 31:7,prose
Deuteronomy 31:8,prose
Deuteronomy 31:9,prose
Deuteronomy 31:10,prose
Deuteronomy 31:11,prose
Deuteronomy 31:12,prose
Deuteronomy 31:13,prose
Deuteronomy 31:14,prose
Deuteronomy 31:15,prose
Deuteronomy 31:16,prose
Deuteronomy 31:17,prose
Deuteronomy 31:18,prose
Deuteronomy 31:19,prose
Deuteronomy 31:20,prose
Deuteronomy 31:21,prose
Deuteronomy 31:22,prose
Deuteronomy 31:23,prose
Deuteronomy 31:24,prose
Deuteronomy 31:25,prose
Deuteronomy 31:26,prose
Deuteronomy 31:27,prose
Deuteronomy 31:28,prose
Deuteronomy 31:29,prose
Deuteronomy 31:30,prose
Deuteronomy 32:1,poetry
Deuteronomy 32:2,poetry
Deuteronomy 32:3,poetry
Deuteronomy 32:4,poetry
Deuteronomy 32:5,poetry
Deuteronomy 32:6,poetry
Deuteronomy 32:7,poetry
Deuteronomy 32:8,poetry
Deuteronomy 32:9,poetry
Deuteronomy 32:10,poetry
Deuteronomy 32:11,poetry
Deuteronomy 32:12,poetry
Deuteronomy 32:13,poetry
Deuteronomy 32:14,poetry
Deuteronomy 32:15,poetry
Deuteronomy 32:16,poetry
Deuteronomy 32:17,poetry
Deuteronomy 32:18,poetry
Deuteronomy 32:19,poetry
Deuteronomy 32:20,poetry
Deuteronomy 32:21,poetry
Deuteronomy 32:22,poetry
Deuteronomy 32:23,poetry
Deuteronomy 32:24,poetry
Deuteronomy 32:25,poetry
Deuteronomy 32:26,poetry
Deuteronomy 32:27,poetry
Deuteronomy 32:28,poetry
Deuteronomy 32:29,poetry
Deuteronomy 32:30,poetry
Deuteronomy 32:31,poetry
Deuteronomy 32:32,poetry
Deuteronomy 32:33,poetry
Deuteronomy 32:34,poetry
Deuteronomy 32:35,poetry
Deuteronomy 32:36,poetry
Deuteronomy 32:37,poetry
Deuteronomy 32:38,poetry
Deuteronomy 32:39,poetry
Deuteronomy 32:40,poetry
Deuteronomy 32:41,poetry
Deuteronomy 32:42,poetry
Deuteronomy 32:43,poetry
Deuteronomy 32:44,prose
Deuteronomy 32:45,prose
Deuteronomy 32:46,prose
Deuteronomy 32:47,prose
Deuteronomy 32:48,prose
Deuteronomy 32:49,prose
Deuteronomy 32:50,prose
Deuteronomy 32:51,prose
Deuteronomy 32:52,prose
Deuteronomy 33:1,prose
Deuteronomy 33:2,prose
Deuteronomy 33:3,poetry
Deuteronomy 33:4,poetry
Deuteronomy 33:5,poetry
Deuteronomy 33:6,poetry
Deuteronomy 33:7,poetry
Deuteronomy 33:8,poetry
Deuteronomy 33:9,poetry
Deuteronomy 33:10,poetry
Deuteronomy 33:11,poetry
Deuteronomy 33:12,poetry
Deuteronomy 33:13,poetry
Deuteronomy 33:14,poetry
Deuteronomy 33:15,poetry
Deuteronomy 33:16,poetry
Deuteronomy 33:17,poetry
Deuteronomy 33:18,poetry
Deuteronomy 33:19,poetry
Deuteronomy 33:20,poetry
Deuteronomy 33:21,poetry
Deuteronomy 33:22,poetry
Deuteronomy 33:23,poetry
Deuteronomy 33:24,poetry
Deuteronomy 33:25,poetry
Deuteronomy 33:26,poetry
Deuteronomy 33:27,poetry
Deuteronomy 33:28,poetry
Deuteronomy 33:29,poetry
Deuteronomy 34:1,prose
Deuteronomy 34:2,prose
Deuteronomy 34:3,prose
Deuteronomy 34:4,prose
Deuteronomy 34:5,prose
Deuteronomy 34:6,prose
Deuteronomy 34:7,prose
Deuteronomy 34:8,prose
Deuteronomy 34:9,prose
Deuteronomy 34:10,prose
Deuteronomy 34:11,prose
Deuteronomy 34:12,prose
Joshua 1:1,prose
Joshua 1:2,prose
Joshua 1:3,prose
Joshua 1:4,prose
Joshua 1:5,prose
Joshua 1:6,prose
Joshua 1:7,prose
Joshua 1:8,prose
Joshua 1:9,prose
Joshua 1:10,prose
Joshua 1:11,prose
Joshua 1:12,prose
Joshua 1:13,prose
Joshua 1:14,prose
Joshua 1:15,prose
Joshua 1:16,prose
Joshua 1:17,prose
Joshua 1:18,prose
Joshua 2:1,prose
Joshua 2:2,prose
Joshua 2:3,prose
Joshua 2:4,prose
Joshua 2:5,prose
Joshua 2:6,prose
Joshua 2:7,prose
Joshua 2:8,prose
Joshua 2:9,prose
Joshua 2:10,prose
Joshua 2:11,prose
Joshua 2:12,prose
Joshua 2:13,prose
Joshua 2:14,prose
Joshua 2:15,prose
Joshua 2:16,prose
Joshua 2:17,prose
Joshua 2:18,prose
Joshua 2:19,prose
Joshua 2:20,prose
Joshua 2:21,prose
Joshua 2:22,prose
Joshua 2:23,prose
Joshua 2:24,prose
Joshua 3:1,prose
Joshua 3:2,prose
Joshua 3:3,prose
Joshua 3:4,prose
Joshua 3:5,prose
Joshua 3:6,prose
Joshua 3:7,prose
Joshua 3:8,prose
Joshua 3:9,prose
Joshua 3:10,prose
Joshua 3:11,prose
Joshua 3:12,prose
Joshua 3:13,prose
Joshua 3:14,prose
Joshua 3:15,prose
Joshua 3:16,prose
Joshua 3:17,prose
Joshua 4:1,prose
Joshua 4:2,prose
Joshua 4:3,prose
Joshua 4:4,prose
Joshua 4:5,prose
Joshua 4:6,prose
Joshua 4:7,prose
Joshua 4:8,prose
Joshua 4:9,prose
Joshua 4:10,prose
Joshua 4:11,prose
Joshua 4:12,prose
Joshua 4:13,prose
Joshua 4:14,prose
Joshua 4:15,prose
Joshua 4:16,prose
Joshua 4:17,prose
Joshua 4:18,prose
Joshua 4:19,prose
Joshua 4:20,prose
Joshua 4:21,prose
Joshua 4:22,prose
Joshua 4:23,prose
Joshua 4:24,prose
Joshua 5:1,prose
Joshua 5:2,prose
Joshua 5:3,prose
Joshua 5:4,prose
Joshua 5:5,prose
Joshua 5:6,prose
Joshua 5:7,prose
Joshua 5:8,prose
Joshua 5:9,prose
Joshua 5:10,prose
Joshua 5:11,prose
Joshua 5:12,prose
Joshua 5:13,prose
Joshua 5:14,prose
Joshua 5:15,prose
Joshua 6:1,prose
Joshua 6:2,prose
Joshua 6:3,prose
Joshua 6:4,prose
Joshua 6:5,prose
Joshua 6:6,prose
Joshua 6:7,prose
Joshua 6:8,prose
Joshua 6:9,prose
Joshua 6:10,prose
Joshua 6:11,prose
Joshua 6:12,prose
Joshua 6:13,prose
Joshua 6:14,prose
Joshua 6:15,prose
Joshua 6:16,prose
Joshua 6:17,prose
Joshua 6:18,prose
Joshua 6:19,prose
Joshua 6:20,prose
Joshua 6:21,prose
Joshua 6:22,prose
Joshua 6:23,prose
Joshua 6:24,prose
Joshua 6:25,prose
Joshua 6:26,prose
Joshua 6:27,prose
Joshua 7:1,prose
Joshua 7:2,prose
Joshua 7:3,prose
Joshua 7:4,prose
Joshua 7:5,prose
Joshua 7:6,prose
Joshua 7:7,prose
Joshua 7:8,prose
Joshua 7:9,prose
